name,Location_Unique,Lat,Long,Status,review_datetime_utc,Sentiment_Score_mean,Sentiment_Score_median,Sentiment_Score_std,review_rating_mean,review_rating_median,review_rating_std,O2_mg/l_mean,O2_mg/l_median,O2_mg/l_std,O2_%_mean,O2_%_median,O2_%_std,T_oC_mean,T_oC_median,T_oC_std,ZICHT_m_mean,ZICHT_m_median,ZICHT_m_std,INTTNLETRCCN_nKVE/dl_mean,INTTNLETRCCN_nKVE/dl_median,INTTNLETRCCN_nKVE/dl_std,E_COLI_nKVE/dl_mean,E_COLI_nKVE/dl_median,E_COLI_nKVE/dl_std,BADGT_n_mean,BADGT_n_median,BADGT_n_std,CHLFa_ug/l_blauwalg_mean,CHLFa_ug/l_blauwalg_median,CHLFa_ug/l_blauwalg_std
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2021-12-01,-0.1901,-0.1901,0.0,4.0,4.0,0.0,7.300000000000001,8.4,2.7179955849853767,60.666666666666664,70.0,21.86892772862904,7.788888888888888,7.6,0.6253887679764573,1.225,0.7,1.189887949906769,,,,,,,,,,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2021-09-01,0.5025,0.5025,0.4941262186931594,4.0,4.0,0.0,6.779999999999999,6.45,2.4049948024891865,68.8,63.0,27.788086975856718,16.58,18.3,3.5071763163955296,1.0799999999999998,1.0,0.7480344614759106,230.0,245.0,138.32329280830953,1355.0,675.0,1575.700902244247,0.25,0.0,0.5,0.7909090909090909,0.5,0.7621739243172063
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2021-08-01,0.9299999999999999,0.9299999999999999,0.020788939366884446,4.0,4.5,1.4142135623730951,5.99,5.75,2.4637144495433896,59.9,53.5,27.04913225143379,16.833333333333332,18.7,4.234664207747877,1.2,1.0,0.6666666666666667,695.0,410.0,747.1501410916908,4875.0,2900.0,5536.771020489589,0.0,0.0,0.0,0.8181818181818182,0.5,0.8047585747516852
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2021-07-01,0.72375,0.72375,0.1758574564810943,4.555555555555555,5.0,0.5270462766947299,6.811111111111111,7.7,3.2903056257908796,69.66666666666667,73.0,35.68613176011095,17.916666666666668,17.799999999999997,4.050551776853333,0.9857142857142858,1.0,0.6890296835129127,90.0,90.0,56.568542494923804,915.0,915.0,968.7362902255701,0.0,0.0,0.0,1.0100000000000002,0.6499999999999999,0.9182713227702487
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2021-06-01,0.54325,0.6686000000000001,0.2732958365685696,4.666666666666667,5.0,0.4923659639173309,7.588888888888889,8.9,3.435274532131473,76.11111111111111,82.0,37.08249062712902,18.276923076923076,20.3,5.00352439888689,0.925,0.95,0.20528725518857022,25.0,30.0,8.660254037844387,253.33333333333334,160.0,179.25772879665004,1.0,0.0,1.7320508075688772,0.66,0.5,0.32041639575194447
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2021-05-01,0.47240000000000004,0.5994,0.3178670162190472,4.833333333333333,5.0,0.40824829046386313,11.322222222222223,10.3,2.4024871372068666,102.22222222222223,97.0,20.75317914066287,11.816666666666665,11.7,2.5315583893696543,1.6714285714285713,1.0,2.0163616455671556,105.0,105.0,35.35533905932738,670.0,670.0,424.26406871192853,1.0,1.0,1.4142135623730951,4.39,0.5,12.301260098054996
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2021-04-01,0.16683333333333336,0.5994,0.8693987251735152,4.5,4.5,0.5773502691896257,12.233333333333334,12.2,1.007472083980494,105.77777777777777,102.0,10.686180067940295,9.43,8.649999999999999,1.631665815457728,1.16,0.7,1.0454664030948102,15.0,15.0,0,20.0,20.0,0,0.0,0.0,0,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2021-03-01,,,,5.0,5.0,0.0,12.955555555555556,12.9,2.7139045262827093,102.88888888888889,101.0,23.84032531470809,6.211111111111111,5.9,0.6954215348341688,1.925,0.65,2.721978447134853,,,,,,,,,,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2021-02-01,0.5419,0.5419,0.09404520189781085,5.0,5.0,0.0,10.144444444444446,12.2,3.2772363017911563,78.44444444444444,95.0,25.564189362813323,4.511111111111111,4.7,0.6431260460524912,1.325,0.7,1.4591664287073858,,,,,,,,,,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2021-01-01,0.6587666666666666,0.6808,0.06472652727694682,4.333333333333333,4.5,0.8164965809277259,9.544444444444444,11.4,3.113724101101088,76.66666666666667,92.0,26.258332011001766,5.622222222222223,5.6,0.752957133205101,2.1,0.6,3.273122871713394,,,,,,,,,,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2020-11-01,0.9124,0.9124,0.0,5.0,5.0,0.0,7.1,6.2,1.8947295321496413,64.88888888888889,58.0,16.609067135486903,11.588888888888889,11.2,2.3051271355634837,1.25,0.8,1.0376254944182253,,,,,,,,,,0.5166666666666667,0.5,0.04082482904638629
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2020-10-01,,,,5.0,5.0,0.0,6.577777777777778,6.0,2.2791323885295576,61.111111111111114,53.0,20.9907386985573,12.3,12.7,3.0565503431155854,1.25,0.55,1.7136705245369268,,,,,,,,,,0.7000000000000001,0.55,0.31622776601683794
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2020-09-01,0.4753,0.4753,0.0,4.0,4.0,0.0,6.95,6.85,1.912677007059303,69.3,64.5,23.05572958434989,16.27142857142857,17.3,3.850360337069081,1.5944444444444443,1.0,1.3295780450119419,833.3333333333334,220.0,1097.1478174491042,1550.0,1800.0,804.6738469715541,3.0,4.0,2.6457513110645907,3.7363636363636363,1.0,6.053804213430217
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2020-08-01,0.5823,0.5994,0.06486316366012372,4.625,5.0,0.5175491695067655,6.17,6.1,1.9562151665340337,65.8,63.0,25.165231747172303,18.61875,19.200000000000003,4.473211933275686,1.1181818181818182,1.0,0.5582440000898923,206.66666666666666,220.0,180.3699901129158,903.3333333333334,1100.0,618.8968680913916,0.0,0.0,0.0,2.275,1.55,3.0843077903241993
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2020-07-01,0.5404333333333333,0.4215,0.20599857604685848,3.6,4.0,1.6733200530681511,6.022222222222222,6.7,3.0564594622609413,60.55555555555556,61.0,32.24946166648023,17.133333333333336,18.6,3.4864363030518857,1.08,1.0,0.6613118276073198,1180.0,570.0,1599.2498241363041,647.5,655.0,522.6455140277521,0.75,0.5,0.9574271077563381,1.06,0.8,0.6899275324264136
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2020-06-01,0.4967,0.4967,0.10634885989045673,3.0,3.0,0.0,7.433333333333334,8.3,2.894391127681261,71.77777777777777,74.3,28.667916639414948,17.23076923076923,18.1,4.4409804877197665,1.1125,1.0,0.8078852464481397,45.0,45.0,21.213203435596427,210.0,210.0,113.13708498984761,0.0,0.0,0.0,0.5599999999999999,0.5,0.1577621275493231
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2020-05-01,0.46014999999999995,0.46014999999999995,0.2321431562635435,4.0,4.0,1.0,10.277777777777779,10.5,1.6596519046006135,96.44444444444444,94.0,16.68915149963526,13.650000000000002,13.55,2.4040830652486584,1.4777777777777779,1.0,1.7654870275491816,32.5,32.5,24.748737341529164,275.0,275.0,7.0710678118654755,0.0,0.0,0.0,0.61,0.5,0.2601281735350223
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2020-03-01,,,,1.0,1.0,0.0,9.655555555555555,11.1,2.45260632343998,80.88888888888889,93.0,20.164600445114477,7.1,7.4,0.6082762530298219,1.775,0.8,2.154646142641524,,,,,,,,,,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2020-02-01,,,,3.6666666666666665,3.0,1.1547005383792515,8.377777777777778,10.3,3.0177714367467336,70.0,85.0,26.377073378219958,6.5,6.7,0.6964194138592059,1.525,0.8,1.6560495161679194,,,,,,,,,,0.5833333333333334,0.6,0.0752772652709081
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2020-01-01,0.4033,0.4033,0.15174511524263318,4.166666666666667,5.0,1.3291601358251257,10.655555555555557,12.9,3.679371927079101,83.88888888888889,101.0,28.789948091497337,6.166666666666667,6.3,0.5315072906367325,1.625,0.7,1.9189841062395487,,,,,,,,,,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2019-12-01,,,,4.0,4.0,0.0,8.271428571428572,8.9,1.6550068335350219,69.28571428571429,75.0,14.15055105775373,6.914285714285714,6.8,0.26095064302514787,1.45,1.45,1.3435028842544403,,,,,,,,,,0.6333333333333333,0.5,0.32659863237109044
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2019-11-01,,,,2.0,2.0,0.0,5.614285714285714,6.4,2.8121335740137305,48.385714285714286,55.0,24.39552066612698,8.485714285714286,8.6,0.9923517041663732,2.3,2.3,2.4041630560342613,,,,,,,,,,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2019-10-01,0.1574,0.1574,0.9192388155425117,4.0,4.0,1.1547005383792515,6.585714285714286,6.2,2.0243752710639495,61.42857142857143,56.0,20.18957769788778,11.671428571428569,13.0,2.0597040934029707,2.5,2.5,2.8284271247461903,,,,,,,,,,0.6000000000000001,0.6,0.1095445115010332
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2019-09-01,0.6079333333333333,0.5707,0.2075698516965634,4.5,5.0,0.7559289460184544,6.3999999999999995,6.2,1.9991664929831798,62.714285714285715,57.0,22.610574854215788,15.030000000000001,16.65,4.028799104227241,1.42,1.0,0.7155417527999327,195.0,195.0,190.91883092036784,940.0,940.0,509.11688245431424,0.0,0.0,0.0,2.9250000000000003,2.95,2.235908252653877
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2019-08-01,0.43496250000000003,0.43095,0.2739161025752228,4.260869565217392,4.0,0.8100163468803816,5.1,4.0,3.2593455375785694,52.714285714285715,39.0,40.3101074409975,16.8,18.450000000000003,5.455476351540919,1.4200000000000002,1.0,0.8899438184514795,100.0,100.0,14.142135623730951,395.0,395.0,120.20815280171308,0.0,0.0,0.0,2.9749999999999996,1.2,3.202565935531784
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2019-07-01,0.4380846153846154,0.6124,0.36524029041658285,4.176470588235294,4.0,0.9364856366189409,6.642857142857143,7.2,2.419956709569507,65.14285714285714,63.0,25.465195669308933,16.71,19.4,4.726156531004401,1.2,1.0,0.5431390245600108,22.5,22.5,10.606601717798213,122.5,122.5,152.02795795510772,0.0,0.0,0.0,1.25,1.35,0.5345224838248488
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2019-06-01,0.5432400000000001,0.5423,0.21031623740045777,4.648648648648648,5.0,0.753370803500884,7.128571428571428,7.1,2.495806005892209,72.14285714285714,65.0,29.47557503780925,16.580000000000002,17.450000000000003,3.73832998959577,1.04,1.0,0.3577708763999664,120.0,120.0,98.99494936611666,425.0,425.0,219.20310216782974,0.0,0.0,0.0,0.5875,0.5,0.24748737341529167
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2019-05-01,0.4217533333333333,0.4939,0.32608078067222784,4.230769230769231,4.0,0.9922778767136675,8.457142857142857,8.9,2.9039382126445363,78.85714285714286,78.0,30.223768634572863,12.45,12.05,2.7741865674664186,1.9,1.0,1.8165902124584952,17.5,17.5,3.5355339059327378,35.0,35.0,21.213203435596427,0.0,0.0,0.0,0.675,0.6,0.2052872551885702
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2019-04-01,0.5459333333333334,0.5994,0.2222249198447375,4.2727272727272725,4.0,0.8270324564263992,10.528571428571428,10.2,0.9810101693565427,90.28571428571429,86.0,11.870331162388094,9.25,8.95,1.9213090775376487,1.3333333333333333,1.0,1.0408329997330665,15.0,15.0,0,90.0,90.0,0,0.0,0.0,0,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2019-03-01,0.6808,0.6808,0.0,4.4,4.0,0.547722557505166,10.12857142857143,10.4,0.8400680244565231,84.71428571428571,86.0,6.395683067879608,7.614285714285715,7.7,0.20354009783964308,2.8,2.8,3.111269837220809,,,,,,,,,,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2019-02-01,,,,4.6,5.0,0.5477225575051662,12.514285714285714,14.4,4.009334346841369,97.85714285714286,113.0,32.132167534671396,4.5,4.5,0.7187952884282609,3.25,3.25,3.8890872965260113,,,,,,,,,,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2019-01-01,,,,3.6666666666666665,4.0,1.5275252316519468,9.414285714285715,10.2,1.9978559936663531,74.28571428571429,80.0,15.173598625181016,4.928571428571429,4.6,0.7409774753982871,2.75,2.75,3.181980515339464,,,,,,,,,,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2018-12-01,0.499075,0.6191,0.39095335932393094,4.2,4.0,0.8366600265340756,7.614285714285715,8.7,2.800255090420973,65.57142857142857,74.0,24.220219809470095,8.085714285714285,7.6,1.1290535437975935,2.25,2.25,2.4748737341529163,,,,,,,,,,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2018-11-01,0.238,0.238,0.42935523753647165,4.75,5.0,0.4999999999999999,6.157142857142857,6.6,2.4582223542342834,54.142857142857146,55.0,22.586342270116628,8.599999999999998,8.8,1.7832554500127007,2.25,2.25,2.4748737341529163,,,,,,,,,,0.9333333333333332,0.9,0.48027769744874343
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2018-10-01,0.6459,0.5994,0.25090278994064613,4.111111111111111,5.0,1.3642254619787417,7.014285714285714,7.8,3.271813244175453,65.85714285714286,68.0,33.378778544800845,12.114285714285714,12.3,2.564129853334636,1.45,1.45,1.2020815280171306,,,,,,,,,,4.3999999999999995,4.8,2.4199173539606678
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2018-09-01,0.4215,0.4215,0.0,3.8,4.0,0.8366600265340756,5.7,5.6,2.8600699292150185,54.857142857142854,48.0,31.093560809426826,16.190476190476186,17.6,3.6436114998590012,1.1812500000000001,1.1,0.26638005430837597,155.0,155.0,91.92388155425118,995.0,995.0,855.5992052357225,0.0,0.0,0.0,36.04347826086956,18.5,62.53539961920446
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2018-08-01,0.5927,0.7351,0.34649347757208937,4.153846153846154,5.0,1.281025230440697,5.214285714285715,6.1,2.784138748595079,50.714285714285715,59.0,30.181198814903986,19.33478260869565,20.8,4.562555971826256,0.9500000000000001,1.0,0.27493314695415977,880.0,550.0,984.6488375727325,3275.0,3450.0,865.544144839919,0.0,0.0,0.0,37.00000000000001,29.2,36.366507354196905
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2018-07-01,0.5060777777777778,0.4404,0.306456611030737,4.2727272727272725,4.0,0.6310850959010187,7.4,7.2,0.7593857166596342,75.57142857142857,74.0,14.128660503354435,21.08095238095238,22.2,4.916870859359542,1.23125,1.0,0.6539304244336702,187.5,100.0,231.57072353818822,1085.0,800.0,1106.1494775421027,15.0,10.0,19.148542155126762,30.589999999999996,4.15,61.077499517976506
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2018-06-01,0.17875000000000002,0.17875000000000002,0.4693067706735117,4.8,5.0,0.44721359549995787,8.285714285714286,9.1,2.8480569817734636,80.0,80.0,29.359836511806396,17.6875,19.35,4.78398369562439,1.2272727272727273,1.0,0.3875329897980534,170.0,160.0,155.24174696260025,1433.3333333333333,930.0,1480.6192398227618,0.0,0.0,0.0,0.9285714285714285,0.6,0.6219430736113932
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2018-05-01,0.5810299999999999,0.69555,0.3993128766324027,4.384615384615385,5.0,1.1208970766356101,9.642857142857142,10.6,2.0727253740402936,85.85714285714286,91.0,17.5729770901098,14.48,16.7,5.081788211699837,1.8800000000000001,1.1,1.6731872446189504,152.5,152.5,194.45436482630058,600.0,600.0,325.2691193458119,5.0,5.0,7.0710678118654755,0.5642857142857143,0.5,0.13926810257774172
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2018-04-01,,,,5.0,5.0,0.0,10.014285714285716,10.8,2.5049474854299647,84.14285714285714,90.0,19.377208015506014,7.887499999999999,7.0,2.4578954412260905,1.8333333333333333,1.0,1.8929694486000914,15.0,15.0,0,200.0,200.0,0,0.0,0.0,0,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2018-03-01,0.6476500000000001,0.6476500000000001,0.470862405592122,4.0,4.0,1.4142135623730951,10.957142857142856,12.4,3.9521543251148237,89.71428571428571,102.0,32.98340130891236,5.128571428571428,5.7,1.7707948175083088,2.65,2.65,3.3234018715767735,,,,,,,,,,,,
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2018-02-01,,,,5.0,5.0,0.0,10.357142857142858,11.5,2.6875373751553937,80.0,89.0,20.008331597945226,4.785714285714286,4.7,0.4598136268408879,3.2,3.2,3.9597979746446663,,,,,,,,,,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2017-11-01,0.2986,0.2986,0.8408913841870423,4.333333333333333,5.0,1.1547005383792517,3.7571428571428567,2.1,3.1569273789858516,34.142857142857146,18.0,29.32250882529535,9.671428571428573,11.0,2.177700840882639,2.0,2.0,2.1213203435596424,,,,,,,,,,,,
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2017-10-01,0.9652,0.9652,0.0,4.0,4.0,0.0,6.357142857142857,7.2,2.9119621923238994,62.5,70.0,29.79793057691535,13.828571428571427,14.7,2.3250192011495914,1.05,1.05,0.7778174593052023,,,,,,,,,,6.233333333333333,5.65,5.215234095097426
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2017-06-01,,,,3.0,3.0,0.0,7.9375,8.9,2.8014983236016504,78.25,84.0,30.131853103129444,16.549999999999997,18.549999999999997,4.395762422234312,1.6045454545454547,1.4,0.8295946436225784,35.0,35.0,21.213203435596427,410.0,410.0,494.9747468305833,0.0,0.0,0.0,0.7733333333333334,0.5,0.365409098851971
Sloterstrand,Sloterplas,52.366264,4.8166934,unofficial,2023-11-01,0.6249,0.6249,0.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Sloterstrand,Sloterplas,52.366264,4.8166934,unofficial,2023-10-01,,,,5.0,5.0,0.0,6.35,6.25,2.188606862823929,61.75,60.5,25.630385612913955,13.375,13.25,3.587362076326652,,,,323.3333333333333,410.0,232.4507116214819,550.0,550.0,330.0,,,,,,
Sloterstrand,Sloterplas,52.366264,4.8166934,unofficial,2023-08-01,,,,5.0,5.0,0.0,6.55,6.2,2.543816031084009,65.83333333333333,58.5,30.432986489443763,17.466666666666665,18.8,5.049452415556532,1.2333333333333334,1.0,0.36696957185394363,375.0,110.0,532.7757501988993,1087.7777777777778,740.0,1238.7067628960635,1.2,0.0,2.16794833886788,5.716666666666668,5.25,4.479025191564194
Sloterstrand,Sloterplas,52.366264,4.8166934,unofficial,2023-07-01,0.86385,0.86385,0.14347196590275055,4.0,4.0,1.4142135623730951,7.55,7.199999999999999,1.2210651088291729,75.66666666666667,68.5,18.33757526683031,17.01111111111111,19.7,4.174459379501867,1.2,1.2,0.23094010767585024,45.833333333333336,35.0,36.38910093237626,193.33333333333334,170.0,136.91846722289387,0.0,0.0,0.0,14.319999999999999,7.9,14.140968849410568
Sloterstrand,Sloterplas,52.366264,4.8166934,unofficial,2023-06-01,,,,4.666666666666667,5.0,0.5773502691896257,10.35,9.85,2.383904360497711,103.33333333333333,93.5,34.97237004646192,17.177777777777777,18.1,5.830689877231034,0.9750000000000001,1.0,0.12583057392117916,88.33333333333333,80.0,76.72461578050859,220.83333333333334,145.0,227.64921846267487,1.0,1.0,1.4142135623730951,2.55,0.5,4.1
Sloterstrand,Sloterplas,52.366264,4.8166934,unofficial,2021-08-01,0.5994,0.5994,0.0,5.0,5.0,0.0,6.8375,6.65,1.916796061884817,68.125,60.5,23.485177696337992,16.7,18.7,4.556497192654316,1.35,1.15,0.6568322247184372,695.0,410.0,747.1501410916908,4875.0,2900.0,5536.771020489589,0.0,0.0,0.0,0.85,0.5,0.8409650541028575
Sloterstrand,Sloterplas,52.366264,4.8166934,unofficial,2021-07-01,,,,4.5,4.5,0.7071067811865476,8.042857142857143,8.4,2.5409034763623897,82.14285714285714,80.0,29.655963826458084,17.979999999999997,19.15,4.474818432070736,1.22,1.0,0.6833739825307954,90.0,90.0,56.568542494923804,915.0,915.0,968.7362902255701,0.0,0.0,0.0,1.0444444444444445,0.6,0.9670976050936007
Sloterstrand,Sloterplas,52.366264,4.8166934,unofficial,2021-06-01,,,,4.0,4.0,0.0,9.114285714285712,9.1,1.8756586144859193,91.0,87.0,25.871477215909675,18.154545454545453,20.5,5.437897320906977,1.0,1.0,0.16733200530681513,25.0,30.0,8.660254037844387,253.33333333333334,160.0,179.25772879665004,1.0,0.0,1.7320508075688772,0.6777777777777778,0.5,0.33458099833141214
Sloterstrand,Sloterplas,52.366264,4.8166934,unofficial,2021-04-01,,,,5.0,5.0,0.0,12.314285714285715,12.2,0.7197883286739497,105.14285714285714,102.0,9.68553167407571,8.925,8.5,1.395656527537181,1.5,1.0,1.3228756555322954,15.0,15.0,0,20.0,20.0,0,0.0,0.0,0,0.5,0.5,0.0
Sloterstrand,Sloterplas,52.366264,4.8166934,unofficial,2020-11-01,,,,4.0,4.0,0.0,7.6,6.7,1.836663641860788,68.28571428571429,59.0,17.28886236583431,10.685714285714285,11.0,1.667761545134247,1.7999999999999998,1.7999999999999998,1.414213562373095,,,,,,,,,,0.5166666666666667,0.5,0.04082482904638629
Sloterstrand,Sloterplas,52.366264,4.8166934,unofficial,2020-10-01,,,,4.75,5.0,0.5,7.285714285714286,6.2,2.069161320783996,66.57142857142857,61.0,20.751362548494196,11.314285714285715,12.5,2.7045816505999416,1.95,1.95,2.6162950903902256,,,,,,,,,,0.7000000000000001,0.55,0.31622776601683794
Sloterstrand,Sloterplas,52.366264,4.8166934,unofficial,2020-09-01,0.6073666666666666,0.4986,0.25805562061953496,4.5,5.0,0.7071067811865476,7.5375,7.6499999999999995,1.6212318949313997,75.0,77.5,22.116574263272717,16.041666666666664,17.25,4.1346558245975915,1.8642857142857143,1.0,1.402591139556323,833.3333333333334,220.0,1097.1478174491042,1550.0,1800.0,804.6738469715541,3.0,4.0,2.6457513110645907,4.0600000000000005,1.25,6.280162772129753
Sloterstrand,Sloterplas,52.366264,4.8166934,unofficial,2020-08-01,0.5461999999999999,0.5703,0.220121057602402,4.235294117647059,5.0,1.0914103126634982,6.8375,6.65,1.5174579306948088,72.875,67.0,22.79371780619764,18.62142857142857,20.450000000000003,4.804993968046894,1.2222222222222223,1.0,0.562978191801818,206.66666666666666,220.0,180.3699901129158,903.3333333333334,1100.0,618.8968680913916,0.0,0.0,0.0,2.409090909090909,1.6,3.197953891304422
Sloterstrand,Sloterplas,52.366264,4.8166934,unofficial,2020-07-01,0.603,0.603,0.25667976157071676,4.0,4.0,1.3228756555322951,7.228571428571429,7.2,2.1320680771763096,72.42857142857143,72.0,24.764606079760572,16.86923076923077,18.6,3.6883565932504903,1.2000000000000002,1.0,0.6845227743263395,1180.0,570.0,1599.2498241363041,647.5,655.0,522.6455140277521,0.75,0.5,0.9574271077563381,1.0555555555555556,0.6,0.7316268022549323
