name,Location_Unique,Lat,Long,Status,review_datetime_utc,Sentiment_Score_mean,Sentiment_Score_median,Sentiment_Score_std,review_rating_mean,review_rating_median,review_rating_std
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2021-01-01,0.5811,0.5859,0.3346707112969403,4.833333333333333,5.0,0.3892494720807615
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-12-01,0.34868,0.4215,0.3334360463417235,4.764705882352941,5.0,0.43723731609760313
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-11-01,0.6302166666666666,0.6451,0.3527641275224377,4.666666666666667,5.0,0.5940885257860047
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-10-01,0.4566666666666667,0.4215,0.4752268756429221,4.636363636363637,5.0,0.504524979109513
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-09-01,0.42324999999999996,0.5016,0.213322335914456,4.294117647058823,5.0,1.3117119482928095
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-08-01,0.4246833333333333,0.5988500000000001,0.4824401966392657,4.393939393939394,5.0,0.7474704818333102
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-07-01,0.49291,0.5497000000000001,0.33179796881703644,4.518518518518518,5.0,0.7000203497245563
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-06-01,0.64995,0.62775,0.16622808627505362,4.5,4.5,0.5144957554275265
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-05-01,0.3954,0.4215,0.7044606163583598,4.35,5.0,0.9333020044867295
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-04-01,0.717,0.717,0.18540339802711275,5.0,5.0,0.0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-03-01,0.32386,0.0,0.49934234549054624,4.583333333333333,5.0,0.6685579234215215
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-02-01,0.15238,0.0,0.33250029624046956,4.538461538461538,5.0,0.6602252917735248
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-01-01,0.66705,0.66705,0.059609101654025984,4.0,5.0,1.673320053068151
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2019-12-01,0.5927399999999999,0.8126,0.3944372421564678,4.769230769230769,5.0,0.43852900965351466
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2019-11-01,0.6124,0.6124,0.0,4.363636363636363,5.0,0.8090398349558905
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2019-10-01,0.1522,0.1909,0.4277610158332181,4.2,5.0,1.2071217242444348
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2019-09-01,0.5994,0.5994,0.0,4.857142857142857,5.0,0.3779644730092273
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2019-08-01,0.3243625,0.44015,0.4502081580066207,4.619047619047619,5.0,0.5895922723535711
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2019-07-01,0.49982000000000004,0.6114,0.31156229232691174,4.55,5.0,0.5104177855340405
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2019-06-01,0.5401,0.5994,0.10271061288883443,4.875,5.0,0.3535533905932738
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2019-05-01,0.6138250000000001,0.5703,0.21357291299850428,4.6,5.0,0.5477225575051661
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2023-10-01,0.5994,0.5994,0.0,4.666666666666667,5.0,0.5773502691896257
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2023-09-01,0.38585,0.38585,0.5456743030416588,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2023-08-01,0.5789,0.5789,0.009899494936611674,4.5,4.5,0.5773502691896257
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2023-07-01,0.54235,0.6759,0.3700357144925338,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2023-06-01,0.802,0.802,0.0,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2023-05-01,0.0,0.0,0.0,3.5,3.5,0.7071067811865476
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2023-04-01,,,,4.0,4.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2023-03-01,0.7425,0.7425,0.0,4.5,4.5,0.7071067811865476
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2022-12-01,,,,4.0,4.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2022-11-01,0.7269,0.7269,0.0,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2022-10-01,0.9359,0.9359,0.0,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2022-09-01,0.8172,0.8172,0.0,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2022-08-01,0.64785,0.64785,0.015485638507985412,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2022-07-01,0.3953,0.3953,0.5590386212060845,4.4,4.0,0.547722557505166
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2022-06-01,0.5859,0.5859,0.0,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2022-05-01,0.6027333333333333,0.6361,0.16706796022377643,4.333333333333333,4.0,0.5773502691896257
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2022-04-01,0.4215,0.4215,0.0,4.5,4.5,0.7071067811865476
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2022-03-01,0.0,0.0,0.0,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2022-02-01,0.2294,0.2294,0.324420591208388,4.6,5.0,0.5477225575051662
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2022-01-01,,,,4.0,4.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2021-12-01,0.0,0.0,0.0,4.5,4.5,0.7071067811865476
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2021-09-01,0.2863,0.2863,0.6957930726875627,4.666666666666667,5.0,0.5773502691896257
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2021-08-01,0.7717,0.7717,0.0,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2021-07-01,0.5032,0.5032,0.35807887399286764,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2021-06-01,,,,4.8,5.0,0.44721359549995804
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2021-05-01,0.6384,0.6384,0.3067429216787243,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2021-04-01,,,,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2021-03-01,0.7016,0.7016,0.0,4.0,4.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2021-02-01,0.75665,0.75665,0.09312596308226838,4.0,4.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2021-01-01,0.3182,0.3182,0.0,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2020-12-01,0.0,0.0,0.0,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2020-11-01,0.38585,0.38585,0.5456743030416588,3.5,3.5,0.7071067811865476
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2020-10-01,0.6992499999999999,0.6992499999999999,0.1603011072949903,4.8,5.0,0.4472135954999579
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2020-09-01,0.7964,0.7964,0.0,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2020-08-01,,,,4.75,5.0,0.4999999999999999
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2020-07-01,,,,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2020-06-01,0.0,0.0,0.0,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2020-05-01,0.4215,0.4215,0.0,2.0,2.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2020-03-01,0.3705,0.4754,0.3307700258487761,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2020-02-01,0.4825,0.5994,0.43596744144488586,4.333333333333333,4.5,0.816496580927726
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2020-01-01,0.4593,0.4593,0.6495482891979626,4.4,5.0,0.8944271909999159
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-12-01,,,,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-11-01,0.2083,0.0,0.3607861832165971,4.75,5.0,0.4999999999999999
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-10-01,0.6391,0.6124,0.2321046531200958,4.75,5.0,0.4999999999999999
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-09-01,0.4927,0.4927,0.0,4.0,4.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-08-01,0.4843,0.4843,0.6849036282572899,4.0,4.5,1.4142135623730951
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-07-01,0.7527,0.7527,0.21679893911179546,4.75,5.0,0.4999999999999999
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-06-01,0.5719,0.5719,0.0,4.75,5.0,0.4999999999999999
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-05-01,0.4215,0.4215,0.0,4.5,4.5,0.5773502691896258
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-04-01,0.6387,0.6387,0.23094107473552644,4.333333333333333,5.0,1.1547005383792515
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-03-01,0.7616666666666667,0.764,0.1017200734040893,4.5,4.5,0.5773502691896258
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-02-01,0.37034999999999996,0.37034999999999996,0.30483373336952063,4.333333333333333,4.0,0.5773502691896257
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-01-01,,,,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-12-01,0.6361,0.6361,0.0,4.0,4.0,1.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-11-01,,,,3.0,3.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-10-01,0.469225,0.53235,0.3476986662327021,4.333333333333333,4.5,0.8164965809277261
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-09-01,,,,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-08-01,0.5719,0.5719,0.0,4.5,4.5,0.7071067811865476
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-07-01,0.5382333333333333,0.4215,0.20218806427020697,4.6,5.0,0.5477225575051661
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-06-01,0.5244,0.5244,0.0,4.6,5.0,0.5477225575051661
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-05-01,0.8442,0.8442,0.0,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-03-01,,,,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-02-01,,,,4.0,4.0,0.816496580927726
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-01-01,0.5994,0.5994,0.0,4.333333333333333,4.0,0.5773502691896257
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2017-12-01,,,,4.0,4.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2017-09-01,0.7783,0.7783,0.0,4.5,4.5,0.7071067811865476
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2017-08-01,0.6249,0.6249,0.0,4.0,4.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2017-04-01,,,,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2017-01-01,0.0,0.0,0.0,5.0,5.0,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2016-10-01,0.9398,0.9398,0.0,5.0,5.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2023-09-01,,,,4.0,4.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2023-07-01,0.9169,0.9169,0.0,3.0,3.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2023-06-01,,,,5.0,5.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2023-05-01,,,,5.0,5.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2022-09-01,,,,5.0,5.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2022-08-01,0.43974,0.6361,0.4467034060761122,4.666666666666667,5.0,0.5163977794943221
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2022-07-01,0.4767,0.4767,0.0,5.0,5.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2022-06-01,0.6582333333333333,0.5994,0.2709831052544297,4.75,5.0,0.4999999999999999
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2022-02-01,,,,4.0,4.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2022-01-01,0.6369,0.6369,0.0,4.0,4.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2021-09-01,,,,4.5,4.5,0.7071067811865476
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2021-08-01,,,,5.0,5.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2021-06-01,0.7351,0.7351,0.0,5.0,5.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2021-04-01,,,,4.5,4.5,0.7071067811865476
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2021-03-01,,,,5.0,5.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2021-02-01,0.0,0.0,0.0,4.0,4.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2020-08-01,0.7717,0.7717,0.0,4.5,5.0,1.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2020-07-01,0.937,0.937,0.0,5.0,5.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2020-05-01,,,,5.0,5.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2020-02-01,,,,5.0,5.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2019-07-01,,,,5.0,5.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2018-08-01,0.7096,0.7096,0.0,5.0,5.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2017-10-01,-0.6787,-0.6787,0.0,4.0,4.0,0.0
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2017-04-01,,,,4.0,4.0,0.0
Kuuma Marineterrein,Marineterrein,52.3728574,4.9145315,unofficial,2023-11-01,0.8236399999999999,0.9059,0.22891301404682085,5.0,5.0,0.0
Kuuma Marineterrein,Marineterrein,52.3728574,4.9145315,unofficial,2023-10-01,0.9311,0.9311,0.0,5.0,5.0,0.0
Kuuma Marineterrein,Marineterrein,52.3728574,4.9145315,unofficial,2023-09-01,,,,5.0,5.0,0.0
Kuuma Marineterrein,Marineterrein,52.3728574,4.9145315,unofficial,2023-03-01,0.5574,0.5574,0.0,5.0,5.0,0.0
Kuuma Marineterrein,Marineterrein,52.3728574,4.9145315,unofficial,2023-02-01,0.6114,0.6114,0.0,5.0,5.0,0.0
Kuuma Marineterrein,Marineterrein,52.3728574,4.9145315,unofficial,2023-01-01,0.782,0.8718,0.17002785065982573,4.5,4.5,0.5773502691896257
Kuuma Marineterrein,Marineterrein,52.3728574,4.9145315,unofficial,2022-12-01,,,,5.0,5.0,0.0
Kuuma Marineterrein,Marineterrein,52.3728574,4.9145315,unofficial,2022-11-01,0.9352333333333332,0.9545,0.061410205449365915,5.0,5.0,0.0
Kuuma Marineterrein,Marineterrein,52.3728574,4.9145315,unofficial,2022-04-01,0.5978,0.5978,0.0,5.0,5.0,0.0
Kuuma Marineterrein,Marineterrein,52.3728574,4.9145315,unofficial,2022-02-01,0.8502000000000001,0.8547,0.07634952521135938,5.0,5.0,0.0
Kuuma Marineterrein,Marineterrein,52.3728574,4.9145315,unofficial,2022-01-01,0.891,0.891,0.0,5.0,5.0,0.0
Kuuma Marineterrein,Marineterrein,52.3728574,4.9145315,unofficial,2021-12-01,0.91418,0.9247,0.04215313748702458,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2023-10-01,0.84325,0.84325,0.08308504678941933,4.5,4.5,0.7071067811865476
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2023-09-01,,,,4.0,4.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2023-08-01,0.5994,0.5994,0.0,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2023-07-01,0.5719,0.5719,0.0,3.5,3.5,0.7071067811865476
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2023-06-01,0.8122,0.8122,0.1025304832720494,4.666666666666667,5.0,0.5773502691896257
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2023-05-01,,,,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2023-03-01,0.5994,0.5994,0.0,4.333333333333333,5.0,1.1547005383792517
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2023-01-01,,,,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2022-10-01,0.0,0.0,0.0,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2022-08-01,0.598475,0.60395,0.1425936037602435,4.833333333333333,5.0,0.408248290463863
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2022-07-01,0.8581,0.8581,0.09574225817265851,4.75,5.0,0.5
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2022-06-01,,,,4.0,4.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2022-05-01,,,,4.0,4.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2022-02-01,0.5994,0.5994,0.0,4.0,4.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2021-11-01,0.875,0.875,0.0,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2021-10-01,,,,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2021-09-01,,,,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2021-08-01,0.33830000000000005,0.33830000000000005,0.3692511611356151,4.333333333333333,4.0,0.5773502691896257
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2021-07-01,0.8636,0.8636,0.11257139956489837,4.666666666666667,5.0,0.5773502691896257
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2021-06-01,0.4404,0.4404,0.0,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2021-05-01,,,,4.5,4.5,0.7071067811865476
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2021-03-01,0.34,0.34,0.0,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2021-01-01,,,,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2020-10-01,0.5994,0.5994,0.0,4.0,4.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2020-07-01,-0.1531,-0.1531,0.0,3.0,3.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2020-05-01,,,,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2020-01-01,0.0,0.0,0.0,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2019-11-01,,,,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2019-08-01,-0.0258,-0.0258,0.0,4.5,4.5,0.7071067811865476
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2019-07-01,,,,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2019-06-01,0.926,0.926,0.0,4.0,4.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2019-04-01,0.8779,0.8779,0.0,4.0,4.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2019-03-01,0.2787,0.2787,0.3941413198333816,3.6666666666666665,4.0,0.5773502691896258
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2018-12-01,,,,3.5,3.5,0.7071067811865476
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2018-11-01,,,,3.0,3.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2018-08-01,0.5719,0.5719,0.0,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2018-05-01,,,,4.0,4.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2018-02-01,,,,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2017-12-01,,,,3.0,3.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2017-07-01,,,,5.0,5.0,0.0
Ouderkerkerplas,Ouderkerkerplas,52.2934374,4.9268533,official,2017-05-01,0.7351,0.7351,0.0,5.0,5.0,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2023-09-01,0.6705,0.6705,0.0,5.0,5.0,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2023-07-01,,,,4.666666666666667,5.0,0.5773502691896257
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2023-06-01,0.6124,0.6124,0.0,4.0,4.0,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2023-04-01,,,,5.0,5.0,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2022-08-01,0.49435000000000007,0.49435000000000007,0.022980970388562835,4.0,4.0,0.816496580927726
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2022-07-01,0.6486,0.6486,0.0,5.0,5.0,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2022-06-01,0.2202,0.2202,0.31140982643455556,5.0,5.0,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2022-04-01,0.3691,0.5423,0.6191439008825008,4.333333333333333,5.0,1.1547005383792517
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2022-03-01,0.7717,0.7717,0.0,4.5,4.5,0.7071067811865476
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2021-09-01,0.46125,0.46125,0.15648273067658292,4.0,4.0,1.4142135623730951
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2021-08-01,0.4215,0.4215,0.0,4.5,4.5,0.7071067811865476
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2021-07-01,0.7003,0.7003,0.0,4.0,4.0,1.4142135623730951
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2021-06-01,,,,5.0,5.0,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2021-05-01,0.3889,0.3889,0.5499876544068967,4.5,4.5,0.7071067811865476
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-11-01,,,,5.0,5.0,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-10-01,0.8807,0.8807,0.0,5.0,5.0,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-09-01,,,,4.5,4.5,0.5477225575051662
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-08-01,0.4653777777777777,0.5095,0.22561437109467217,4.5,5.0,0.6183469424008423
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-07-01,0.6455125,0.7376499999999999,0.27750272810756804,4.615384615384615,5.0,0.5063696835418333
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-06-01,0.40503999999999996,0.6908,0.6711477504990984,4.769230769230769,5.0,0.4385290096535146
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-05-01,0.08695000000000003,0.08695000000000003,1.04022478580353,4.666666666666667,5.0,0.5773502691896258
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-03-01,,,,4.0,4.0,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-02-01,,,,5.0,5.0,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-01-01,0.49305,0.49305,0.18646405819889256,3.8,3.0,1.0954451150103321
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-12-01,,,,4.5,4.5,0.7071067811865476
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-11-01,,,,4.0,4.0,1.4142135623730951
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-10-01,0.0,0.0,0.0,4.333333333333333,4.0,0.5773502691896257
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-09-01,0.4215,0.4215,0.0,4.5,4.5,0.547722557505166
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-08-01,0.135575,0.0,0.27115,4.0,5.0,1.2649110640673518
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-07-01,0.6054499999999999,0.5964,0.22502233222504825,4.230769230769231,5.0,1.1657505560686467
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-06-01,0.56045,0.56045,0.506500587363924,4.5,4.5,0.5270462766947299
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-05-01,,,,5.0,5.0,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-04-01,,,,4.666666666666667,5.0,0.5773502691896257
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-03-01,0.8655,0.8655,0.0,5.0,5.0,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-02-01,,,,3.0,3.0,0.0
